"$defaultCurrency=NOK";;;;;;;;;
"insert PriceRow";"catalogVersion(catalog(id),version)";"currency(isocode)[default=$defaultCurrency]";"giveAwayPrice[allownull=true]";"minqtd[allownull=true]";"net[allownull=true]";"price[allownull=true]";"product(catalogVersion(catalog(id),version),code)";"unit(code)[allownull=true]";"unitFactor[allownull=true]"
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:300459767";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:300459769";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:95424";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:300412017";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:300412018";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:300412019";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:300412020";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:300412021";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:300412033";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:300412034";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:300412012";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:300412016";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:95430";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:300412202";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:300398592";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:300398593";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:300398595";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:300398587";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:300398588";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:300398577";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:300398578";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:95484";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:300413810";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:300413811";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:300413812";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:300413785";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:300413797";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:300413807";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:100744";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:300442964";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:300442966";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1413,228;"apparelProductCatalog:Online:100124";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1413,228;"apparelProductCatalog:Online:300441239";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";632,028;"apparelProductCatalog:Online:98929";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";632,028;"apparelProductCatalog:Online:300438151";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:100746";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1041,228;"apparelProductCatalog:Online:300442975";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";594,828;"apparelProductCatalog:Online:64389";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";594,828;"apparelProductCatalog:Online:64389_black+white_marble";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:115195";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:115195_shocking_pink";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:111114";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:111114_black";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:300412203";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:300412209";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:300412210";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:300412211";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:300412190";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:300412192";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:300412221";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:300412214";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:300412215";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:300412216";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1338,828;"apparelProductCatalog:Online:95441";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1338,828;"apparelProductCatalog:Online:300412508";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1338,828;"apparelProductCatalog:Online:300412518";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:95490";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300414005";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300414006";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300414011";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300414015";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300413982";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300414030";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300414032";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300413987";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300413988";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300413992";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300414022";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300413994";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300413997";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300414025";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300414001";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300413975";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:95482";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:300413759";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:300413751";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:300413752";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:300413753";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:300413754";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:300413756";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:300413733";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:300413735";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:300413737";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:300413738";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:300413745";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:300413748";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:300413728";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:300413732";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";818,028;"apparelProductCatalog:Online:300413740";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:99154";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:300438822";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:300438823";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:300438824";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:300438825";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:300438826";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";892,428;"apparelProductCatalog:Online:300438830";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:94382";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:300398572";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:300398573";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:300398581";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:300398591";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:300438086";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";408,828;"apparelProductCatalog:Online:62001";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";408,828;"apparelProductCatalog:Online:300192012";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:132042";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:300673824";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:98908";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:300438055";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:300438056";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:300438057";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:300438059";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:300438060";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:300752454";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:300438061";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:300438062";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:300671343";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:95446";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:300412632";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:300412635";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:300412628";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:300412612";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:300412615";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";520,428;"apparelProductCatalog:Online:300412637";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";594,828;"apparelProductCatalog:Online:99145";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";594,828;"apparelProductCatalog:Online:300438775";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";594,828;"apparelProductCatalog:Online:300660325";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";594,828;"apparelProductCatalog:Online:300660327";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";594,828;"apparelProductCatalog:Online:300660329";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";594,828;"apparelProductCatalog:Online:300660313";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";594,828;"apparelProductCatalog:Online:300660315";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:95437";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412383";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412384";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412386";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412387";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412392";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412395";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412396";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412397";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412398";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412399";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412400";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412415";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412416";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412417";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412418";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412419";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412420";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412421";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412424";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412407";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412408";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412409";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412411";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412412";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412401";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412402";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412403";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300412404";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300737971";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300737950";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300843064";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300613620";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300737975";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300737976";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:122412";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738203";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738204";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738205";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738206";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738207";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";118,668;"apparelProductCatalog:Online:300564006";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";118,668;"apparelProductCatalog:Online:300564007";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:138966";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300720127";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300720128";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300720129";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300720130";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300720123";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300720124";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300720126";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300720119";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300720120";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300720121";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300720122";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:140501";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300742883";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300742884";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1859,628;"apparelProductCatalog:Online:56802";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1859,628;"apparelProductCatalog:Online:56802_dark_wood";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1264,428;"apparelProductCatalog:Online:74844";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1264,428;"apparelProductCatalog:Online:74844_purple+pink+goldenrad";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:51411";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:300122650";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";3719,628;"apparelProductCatalog:Online:94063";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";3719,628;"apparelProductCatalog:Online:94063_matte_black+gold";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:74818";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";743,628;"apparelProductCatalog:Online:74818_sky_blue";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1934,028;"apparelProductCatalog:Online:115202";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1934,028;"apparelProductCatalog:Online:300555911";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1190,028;"apparelProductCatalog:Online:74825";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1190,028;"apparelProductCatalog:Online:74825_gunship";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";2082,828;"apparelProductCatalog:Online:36265";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";2082,828;"apparelProductCatalog:Online:300047289";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1264,428;"apparelProductCatalog:Online:43339";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1264,428;"apparelProductCatalog:Online:300079332";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:129704";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";966,828;"apparelProductCatalog:Online:300649633";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";2231,628;"apparelProductCatalog:Online:29160";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";2231,628;"apparelProductCatalog:Online:300028090";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";594,828;"apparelProductCatalog:Online:104176";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";594,828;"apparelProductCatalog:Online:300464995";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";594,828;"apparelProductCatalog:Online:300464996";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";163,308;"apparelProductCatalog:Online:108803";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";163,308;"apparelProductCatalog:Online:300495181";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";163,308;"apparelProductCatalog:Online:300495175";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";163,308;"apparelProductCatalog:Online:300495178";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:143906";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300760752";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300760753";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300760754";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300760755";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:121048";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300589206";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:122320";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300613249";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300613250";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300613251";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300613252";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300737411";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300613253";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300613254";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300613255";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300737419";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300737425";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300737414";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300737415";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300737417";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300613257";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300613258";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300613259";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300613260";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300737427";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:122312";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300737268";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300737269";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300737270";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300613161";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300613162";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300613163";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300613164";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300737264";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300737288";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300737289";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300737290";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300737291";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300737292";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300613169";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300613170";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300613171";"pieces";1
